Date,Apple,Google,Facebook,Amazon,Netflix,Microsoft
08/07/2005,4.8484,148.12,,34.11,2.3443,20.654
11/07/2005,4.9139,148.2,,34.72,2.4286,21.09
12/07/2005,4.8959,146.7,,35.49,2.4014,21.148
13/07/2005,4.8973,146.26,,36.2,2.4571,21.376
14/07/2005,5.2275,152.67,,36.51,2.4214,21.635
15/07/2005,5.2314,150.62,,37.43,2.37,21.837
18/07/2005,5.3147,150,,36.95,2.3471,21.56
19/07/2005,5.3339,151.05,,37.38,2.2957,21.635
20/07/2005,5.4902,152.78,,37.49,2.3343,21.804
21/07/2005,5.6025,157.02,,38.96,2.3157,22.047
22/07/2005,5.5631,153.18,,37.89,2.4129,21.804
25/07/2005,5.6374,151.2,,38,2.3929,21.551
26/07/2005,5.6347,147.5,,38.23,2.3429,21.56
27/07/2005,5.6025,148.87,,41.97,2.86,21.485
28/07/2005,5.6322,148.71,,43.48,2.7086,21.584
29/07/2005,5.5834,146.07,,45.31,2.8,21.61
01/08/2005,5.4553,144.06,,44.81,2.72,21.652
02/08/2005,5.4927,145.8,,44.9,2.67,21.735
03/08/2005,5.5308,149,,46.01,2.7714,22.432
04/08/2005,5.504,147.78,,45.55,2.7957,22.758
05/08/2005,5.4454,148.75,,45.23,2.9771,22.86
08/08/2005,5.5065,146.8,,45.26,2.95,23.313
09/08/2005,5.5052,145.98,,45.76,3.0157,22.825
10/08/2005,5.6347,145.65,,45.39,3.1714,23.001
11/08/2005,5.5566,142.94,,44.62,3.0343,22.632
12/08/2005,5.5657,141.68,,44.63,2.9857,22.7
15/08/2005,5.9623,144.9,,43.93,2.9643,22.64
16/08/2005,6.0715,142.44,,44.9,3.1243,22.674
17/08/2005,5.9522,142.76,,44.19,3.1486,22.496
18/08/2005,6.019,137.96,,43.88,3.1857,22.515
19/08/2005,5.9228,140.5,,43.6,3.1129,22.523
22/08/2005,5.9126,140.62,,43.61,3.0586,22.475
23/08/2005,5.8856,138.08,,43.74,3.07,22.496
24/08/2005,5.8409,138.78,,43.32,3.0514,22.506
25/08/2005,5.906,141.28,,42.54,2.9929,22.532
26/08/2005,5.9177,141.74,,42.3,3.0086,22.648
29/08/2005,5.8036,141.12,,41.93,2.99,22.482
30/08/2005,5.8895,143.7,,42.5,3.0071,22.674
31/08/2005,5.9972,144.12,,42.44,3.1314,22.801
01/09/2005,6.019,142.96,,42.52,3.0657,22.935
02/09/2005,5.9446,143.26,,42,3.08,22.775
06/09/2005,5.9791,144.5,,41.51,3.1271,22.683
07/09/2005,6.2839,142.94,,43.5,3.0771,22.576
08/09/2005,6.3237,147.42,,43.45,3.25,22.475
09/09/2005,6.4033,148.64,,42.99,3.2371,22.315
12/09/2005,6.5566,150.88,,42.72,3.4743,22.299
13/09/2005,6.544,154.5,,44.17,3.5971,22.247
14/09/2005,6.5543,154.36,,43.88,3.6157,22.222
15/09/2005,6.4033,149.76,,43.2,3.4857,22.113
16/09/2005,6.4313,152.01,,42.71,3.3829,22.088
19/09/2005,6.5375,150.5,,42.63,3.36,21.877
20/09/2005,6.7874,153.07,,42.65,3.4786,21.829
21/09/2005,6.7874,154.21,,41.85,3.3314,21.593
22/09/2005,6.6529,155.75,,41.2,3.3143,21.359
23/09/2005,6.672,156.5,,41.97,3.2286,21.251
26/09/2005,6.9384,159.75,,42.45,3.38,21.275
27/09/2005,6.9151,157.48,,43.26,3.4457,21.267
28/09/2005,6.7962,157.11,,43.25,3.57,21.284
29/09/2005,6.5566,153.34,,43.38,3.5157,21.458
30/09/2005,6.7053,157.11,,44.65,3.5243,21.702
03/10/2005,6.9359,156.82,,45.33,3.5114,21.544
04/10/2005,7.0398,159.98,,46,3.7114,21.267
05/10/2005,6.9575,156.34,,44.91,3.8657,20.99
06/10/2005,6.8268,157.07,,44.56,3.8171,20.671
07/10/2005,6.6258,157.4,,44.27,3.6857,20.761
10/10/2005,6.6462,156.66,,43.82,3.73,20.671
11/10/2005,6.5657,155.3,,43.92,3.9143,20.545
12/10/2005,6.229,152.6,,42.91,4.1429,20.469
13/10/2005,6.3428,151,,42.43,4.0243,20.362
14/10/2005,6.8822,149.95,,42.97,3.9343,20.705
17/10/2005,6.9151,148.75,,43.63,4.0571,20.697
18/10/2005,6.8194,152.48,,44.92,4.1143,20.503
19/10/2005,6.6682,152,,44.54,4.1714,20.588
20/10/2005,6.9999,155,,45.9,3.8729,21.024
21/10/2005,7.2971,172.9,,45.67,3.8929,20.956
24/10/2005,7.1138,171.68,,46.12,3.7014,20.882
25/10/2005,7.2225,172.89,,46.88,3.7829,20.914
26/10/2005,7.2076,173.14,,41.05,3.8414,20.906
27/10/2005,7.2983,178.3,,39.64,3.8857,21.066
28/10/2005,7.1779,177.64,,39.46,3.6743,21.057
31/10/2005,7.0741,180.12,,39.35,3.7329,21.492
01/11/2005,7.3327,185.93,,39.97,3.6786,21.492
02/11/2005,7.3942,190.85,,40.23,3.72,21.754
03/11/2005,7.7542,191.2,,40.98,3.6329,22.332
04/11/2005,7.7337,194.99,,41.49,3.9129,22.222
07/11/2005,7.7925,197.55,,41.01,3.8714,22.408
08/11/2005,7.6773,197.12,,41.34,3.9557,22.593
09/11/2005,7.7027,193.34,,41.85,4,22.617
10/11/2005,7.7694,189.18,,41.47,4.0857,22.585
11/11/2005,7.8758,197.56,,42.37,4.2143,22.752
14/11/2005,7.8808,196.06,,42.5,4.2214,22.878
15/11/2005,7.8886,197.19,,45.48,4.3,22.893
16/11/2005,8.1,198.1,,44.38,4.1357,23.044
17/11/2005,8.4009,200.9,,45.44,4.0043,23.355
18/11/2005,8.3636,201.74,,47,3.9786,23.69
21/11/2005,8.3012,199.58,,47.57,4.1414,23.539
22/11/2005,8.3228,204.32,,47.49,4.04,23.506
23/11/2005,8.5699,208.52,,48.68,4.0657,23.363
25/11/2005,8.6444,212.89,,48.02,4.1457,23.313
28/11/2005,9.0588,214.91,,48.09,4.1457,23.286
29/11/2005,8.9636,212.23,,48.2,4.0714,23.286
30/11/2005,8.7635,202.13,,48.42,3.9314,23.17
01/12/2005,8.8221,204.6,,48.88,3.8614,23.263
02/12/2005,9.2345,208.47,,48.92,3.9643,23.313
05/12/2005,9.2162,208.5,,48.9,3.86,23.427
06/12/2005,9.4739,204.35,,49.12,3.9286,23.371
07/12/2005,9.506,203.08,,49.31,3.9571,23.186
08/12/2005,9.3723,202.65,,48.98,3.9614,23.204
09/12/2005,9.506,207.5,,48.52,3.8914,23.211
12/12/2005,9.6,207.32,,49.1,3.8971,23.211
13/12/2005,9.591,206.25,,48.55,3.6786,22.878
14/12/2005,9.2976,208.52,,49.2,3.4929,22.64
15/12/2005,9.3067,209.56,,49.5,3.4543,22.7
16/12/2005,9.2384,212.67,,49.4,3.5714,22.532
19/12/2005,9.0966,216.1,,48.95,3.7343,22.475
20/12/2005,9.1674,213.93,,48.44,3.7671,22.441
21/12/2005,9.2917,216.78,,48.26,3.6571,22.55
22/12/2005,9.467,215.88,,49.05,3.7757,22.381
23/12/2005,9.4969,216.08,,49.1,3.9457,22.247
27/12/2005,9.4839,215.93,,48.97,3.9357,22.373
28/12/2005,9.519,212.17,,48.48,3.97,22.222
29/12/2005,9.4557,213.99,,48.04,3.8614,22.138
30/12/2005,9.0814,208.64,,47.72,3.8829,22.029
03/01/2006,9.2722,211.26,,47.5,3.8671,22.012
04/01/2006,9.628,221.95,,47.46,3.8643,22.489
05/01/2006,9.591,223,,47.12,3.6429,22.593
06/01/2006,9.637,228.44,,47.97,3.5529,22.576
09/01/2006,9.835,233.2,,46.53,3.5586,22.585
10/01/2006,9.764,232.21,,46.5,3.5714,22.332
11/01/2006,10.737,235.64,,45.65,3.5557,22.657
12/01/2006,10.879,236.86,,44.6,3.6214,22.809
13/01/2006,10.888,232.16,,44.49,3.54,22.666
17/01/2006,10.965,231.53,,44.4,3.66,22.576
18/01/2006,10.641,223.65,,43.29,3.6157,22.425
19/01/2006,10.424,225.58,,44.44,3.6443,22.523
20/01/2006,10.154,219.35,,44.25,3.5486,22.632
23/01/2006,9.752,203.69,,44.01,3.55,22.138
24/01/2006,10.088,218.02,,43.66,3.3714,22.079
25/01/2006,9.917,225.63,,44.02,3.3471,22.147
26/01/2006,9.562,219.77,,44.03,4.0829,22.281
27/01/2006,9.3342,217.5,,44.65,4.0729,22.834
30/01/2006,9.1282,214.62,,45.48,4.0729,23.304
31/01/2006,9.671,215.28,,45,4.0029,23.398
01/02/2006,9.604,194.52,,43.91,3.9357,23.437
02/02/2006,9.647,201.91,,43.92,3.9071,23.406
03/02/2006,9.2556,196.81,,37.75,3.8643,23.035
06/02/2006,9.2414,192.66,,38.25,3.7143,23.062
07/02/2006,8.7516,191.5,,38.14,3.75,22.601
08/02/2006,8.7671,184.24,,37.77,3.77,22.709
09/02/2006,8.8632,185.6,,38.69,3.6957,22.601
10/02/2006,8.3406,180.98,,37.93,3.5729,22.332
13/02/2006,8.5186,173.32,,38.29,3.5214,22.315
14/02/2006,8.338,172.66,,37.9,3.6371,22.171
15/02/2006,8.6199,170.64,,38.34,3.5714,22.332
16/02/2006,8.9636,172.84,,39.4,3.4929,22.506
17/02/2006,9.0043,184.93,,38.97,3.5543,22.416
21/02/2006,9.0447,183.22,,39.02,3.5843,22.355
22/02/2006,8.8426,183.58,,38.34,3.6,22.256
23/02/2006,9.1924,182.8,,38.6,3.6786,22.39
24/02/2006,9.2276,188.65,,38.23,3.7543,22.29
27/02/2006,9.2228,190.64,,38.49,3.6643,22.432
28/02/2006,9.1704,196.6,,37.78,3.7486,22.593
01/03/2006,8.8364,184.28,,37.43,3.79,22.632
02/03/2006,8.8389,182.14,,35.65,3.83,22.632
03/03/2006,8.8785,192.15,,36.89,3.8071,22.475
06/03/2006,8.6569,190.46,,37.23,3.8,22.576
07/03/2006,8.4215,182.51,,36.84,3.84,22.532
08/03/2006,8.4983,176.96,,36.87,3.6386,22.617
09/03/2006,8.4637,177.7,,36.87,3.6429,22.817
10/03/2006,8.2064,171.75,,36.25,3.5871,22.674
13/03/2006,8.338,170.46,,36.37,3.5871,22.793
14/03/2006,8.425,168.57,,36.04,3.5814,22.64
15/03/2006,8.6853,175.38,,36.95,3.5786,22.793
16/03/2006,8.5661,174.3,,37,3.6029,22.878
17/03/2006,8.2905,169.4,,36.75,3.5786,22.961
20/03/2006,8.3509,171.17,,35.9,3.6457,23.22
21/03/2006,8.2343,175,,36.26,3.7643,23.437
22/03/2006,7.9732,169.88,,35.97,3.8929,22.709
23/03/2006,7.9002,171.18,,35.9,3.8671,22.709
24/03/2006,7.7182,184.31,,35.82,4.0114,22.408
27/03/2006,7.7132,183.54,,35.44,4.0243,22.657
28/03/2006,7.6439,185.86,,35.22,4.0571,22.64
29/03/2006,7.5724,189.97,,35.76,4.1414,22.601
30/03/2006,8.0488,194.6,,36.32,4.0186,22.648
31/03/2006,8.0988,194.37,,36.7,4.1586,22.926
03/04/2006,8.1524,194.76,,36.56,4.0714,23.204
04/04/2006,7.9538,194.95,,36.14,4.1414,23.145
05/04/2006,8.287,204.1,,36.77,4.0071,23.355
06/04/2006,8.7465,203.24,,37.24,3.85,23.195
07/04/2006,9.0794,206.2,,38.61,4.0829,23.129
10/04/2006,8.9957,203.54,,37.22,4.0357,22.809
11/04/2006,8.8399,208.21,,36.61,3.9857,22.834
12/04/2006,8.7259,204.5,,35.91,4.0571,22.709
13/04/2006,8.4905,204.32,,35.9,4.0957,22.809
17/04/2006,8.5175,201.72,,36.5,4.0829,22.648
18/04/2006,8.3241,203.96,,35.48,4.1429,22.558
19/04/2006,8.5571,206.28,,36.09,4.18,22.709
20/04/2006,8.9003,205.5,,36.7,4.2529,22.674
21/04/2006,8.7681,224.45,,36.76,4.4371,22.784
24/04/2006,8.5699,219.7,,36,4.4343,22.692
25/04/2006,8.4481,219.82,,35.51,4.4057,22.718
26/04/2006,8.5289,213.87,,35.35,4.7157,22.7
27/04/2006,8.6748,211.46,,35.48,4.5186,22.624
28/04/2006,8.8682,209.32,,35.8,4.5414,20.344
01/05/2006,9.0635,209.24,,35.06,4.2757,20.402
02/05/2006,8.9842,200.54,,34.75,4.2657,20.545
03/05/2006,9.2132,198.18,,34.39,4.2286,20.126
04/05/2006,9.0985,197.52,,34.62,4.32,19.58
05/05/2006,9.2084,198.8,,34.7,4.23,19.848
08/05/2006,9.3352,197.56,,35,4.2771,20.009
09/05/2006,9.1953,197.85,,34.41,4.3271,19.909
10/05/2006,9.1311,204.16,,34.68,4.4586,19.823
11/05/2006,9.0514,201.71,,34.11,4.39,19.882
12/05/2006,8.7274,191.77,,33.55,4.4029,19.413
15/05/2006,8.5956,187.96,,32.65,4.25,19.348
16/05/2006,8.7404,188,,32.85,4.1929,19.421
17/05/2006,8.2984,185.3,,32.43,4.0714,19.203
18/05/2006,8.4009,189.39,,31.63,4.1014,19.154
19/05/2006,8.0909,186.64,,32.61,4.0057,19.07
22/05/2006,8.1704,183.92,,33.96,3.95,18.866
23/05/2006,8.3062,187.1,,35.1,3.9629,19.379
24/05/2006,8.0615,188.68,,33.41,4.0343,19.27
25/05/2006,8.2294,189.54,,35.37,3.9714,19.8
26/05/2006,8.2343,192.28,,35.63,3.9929,20.015
30/05/2006,8.0856,189.14,,35.67,4.1143,19.714
31/05/2006,7.9092,186.9,,34.66,4.0971,19.464
01/06/2006,7.6644,186.77,,34.57,3.9543,19.078
02/06/2006,8.064,193.42,,35.1,3.9457,19.23
05/06/2006,7.831,188.09,,34.45,4.0714,19.044
06/06/2006,7.7146,188.29,,33.51,3.9671,18.901
07/06/2006,7.6901,196.62,,33.4,3.9129,18.59
08/06/2006,7.4737,193.88,,33.72,3.8414,18.483
09/06/2006,7.8359,196.1,,33.5,3.7386,18.557
12/06/2006,7.612,194.17,,34,3.9757,18.441
13/06/2006,7.3776,190.45,,33.44,3.9186,18.215
14/06/2006,7.4698,194.92,,33.54,3.8429,18.097
15/06/2006,7.3571,193.31,,33.78,3.9571,18.475
16/06/2006,7.5544,194.55,,34.77,4.0029,18.366
19/06/2006,7.4019,195.42,,35.15,3.9514,18.557
20/06/2006,7.3776,194.02,,35,3.9057,18.91
21/06/2006,7.3969,195.53,,35.45,3.9486,18.928
22/06/2006,7.4366,200.79,,36.42,3.8886,19.331
23/06/2006,7.6478,201.38,,36.46,4.0071,19.127
26/06/2006,7.576,203.38,,36.55,3.93,18.993
27/06/2006,7.5712,202.86,,36.85,3.9243,19.179
28/06/2006,7.338,202,,36.72,3.9657,19.221
29/06/2006,7.2728,204,,36.9,3.8743,19.555
30/06/2006,7.3725,207.8,,38.58,3.8,19.74
03/07/2006,7.3433,210.02,,38.55,3.8929,19.74
05/07/2006,7.3123,210.76,,38.38,3.9086,19.672
06/07/2006,7.325,211.69,,37.26,3.8543,19.658
07/07/2006,7.1163,213.02,,36.74,3.7957,19.625
10/07/2006,7.1369,211.72,,36.33,3.7957,19.658
11/07/2006,7.0551,209.26,,35.7,3.8229,19.589
12/07/2006,7.0663,211.04,,35.6,3.7471,19.12
13/07/2006,6.6654,207,,34.22,3.6229,18.732
14/07/2006,6.7219,205.16,,33.55,3.48,18.675
17/07/2006,6.6143,202.32,,32.79,3.5429,18.667
18/07/2006,6.8117,204.88,,33.65,3.4286,18.952
19/07/2006,6.7808,197.5,,33.4,3.3971,19.136
20/07/2006,7.8066,202.14,,34.48,3.3271,19.625
21/07/2006,7.6478,193.07,,33.82,3.3871,20.158
24/07/2006,7.8385,196.41,,33.48,3.3243,20.093
25/07/2006,7.914,192.51,,33.9,3.2957,20.076
26/07/2006,7.9451,194.1,,28.79,2.7129,20.218
27/07/2006,8.2601,193.68,,26.49,2.7357,20.545
28/07/2006,8.1883,191,,26.8,2.7571,20.226
31/07/2006,8.5584,194,,27.01,2.8886,20.201
01/08/2006,8.6085,192.56,,26.5,2.9857,20.158
02/08/2006,8.6595,187.8,,26.27,2.9629,20.234
03/08/2006,8.6906,182.49,,26,2.9714,20.286
04/08/2006,8.5827,189.78,,26.98,2.9643,20.462
07/08/2006,8.6761,185.75,,27.24,2.94,20.335
08/08/2006,8.5929,191.41,,26.98,3,20.462
09/08/2006,8.3687,191.4,,26.53,2.9714,20.41
10/08/2006,8.0871,186.94,,26.19,2.9143,20.419
11/08/2006,8.0988,187.2,,26.32,2.86,20.41
14/08/2006,8.1871,185.75,,26.31,2.8829,20.554
15/08/2006,8.3537,187.06,,26.93,2.8429,20.588
16/08/2006,8.5865,191.74,,28.02,2.8629,20.663
17/08/2006,8.7083,193.2,,27.96,2.86,20.671
18/08/2006,8.6711,193.16,,29.09,2.8,20.964
21/08/2006,8.6199,189.05,,28.75,2.8714,21.492
22/08/2006,8.5316,188.86,,28.05,2.8414,21.804
23/08/2006,8.7149,188.82,,28.57,2.7714,21.466
24/08/2006,8.7016,187.22,,28.24,2.6786,21.635
25/08/2006,8.6212,186.54,,27.78,2.66,21.544
28/08/2006,8.7646,187.8,,28.4,2.6386,21.617
29/08/2006,8.5776,190.39,,28.99,2.6957,21.694
30/08/2006,8.6122,189.6,,29.67,2.7614,21.652
31/08/2006,8.6045,190.74,,30.84,2.7843,21.702
01/09/2006,8.7681,190.5,,30.85,2.8857,21.718
05/09/2006,8.8131,189.94,,31.61,2.8614,21.518
06/09/2006,9.1033,191.05,,31.76,2.8743,21.394
07/09/2006,9.0464,189.7,,30.64,2.9786,21.367
08/09/2006,9.3899,188.36,,30.25,2.98,21.385
11/09/2006,9.2859,189.13,,30.18,2.8914,21.316
12/09/2006,9.3245,192.5,,30.73,2.8586,21.711
13/09/2006,9.3332,197.58,,31.79,2.9529,21.652
14/09/2006,9.4517,202.15,,31.53,3.0714,21.804
15/09/2006,9.572,203.74,,31.92,3.1614,22.355
18/09/2006,9.4527,205,,32.49,3.2357,22.408
19/09/2006,9.4749,207.73,,32.24,3.2643,22.408
20/09/2006,9.527,203.55,,31.93,3.1786,22.64
21/09/2006,9.647,200.15,,32.16,3.1671,22.775
22/09/2006,9.515,202.49,,30.22,3.2057,22.515
25/09/2006,9.4527,202.79,,31.17,3.2771,22.506
26/09/2006,9.745,202.75,,31.98,3.3257,22.55
27/09/2006,9.89,203.15,,32.36,3.3214,22.752
28/09/2006,9.868,202.04,,32.33,3.2857,23.052
29/09/2006,9.89,202.56,,32.02,3.3214,22.919
02/10/2006,9.605,200.95,,31.94,3.3157,22.91
03/10/2006,9.526,200.64,,30.9,3.2557,22.944
04/10/2006,9.4739,202.48,,31.7,3.2586,22.978
05/10/2006,9.54,207.35,,32.67,3.28,23.398
06/10/2006,9.533,205.11,,33.15,3.3357,23.263
09/10/2006,9.4527,212.4,,32.5,3.4071,23.263
10/10/2006,9.55,215.78,,33.25,3.4557,23.17
11/10/2006,9.4208,212.51,,32.62,3.4414,23.018
12/10/2006,9.4448,214.28,,33.1,3.3514,23.103
13/10/2006,9.69,213.88,,33.33,3.3286,23.766
16/10/2006,9.612,213.85,,32.84,3.3629,23.815
17/10/2006,9.616,210.15,,32.21,3.3343,23.665
18/10/2006,9.575,211.5,,32.53,3.3143,23.893
19/10/2006,10.15,210.12,,32.28,3.2571,23.774
20/10/2006,10.113,229.5,,32.61,3.1829,23.806
23/10/2006,10.245,231.14,,32.54,3.16,23.715
24/10/2006,10.424,238.14,,32.89,3.1814,23.774
25/10/2006,10.413,238.74,,37.3,3.9014,23.724
26/10/2006,10.476,243.84,,37.25,3.9486,23.766
27/10/2006,10.474,241.95,,38.18,3.9643,23.884
30/10/2006,10.245,237.41,,38.13,3.95,23.824
31/10/2006,10.436,239.03,,38.22,3.9529,24.045
01/11/2006,10.387,239.38,,38.17,4,24.151
02/11/2006,10.098,233.75,,37.32,3.9586,24.027
03/11/2006,10.158,236.12,,37.58,3.89,24.217
06/11/2006,10.118,236.88,,37.55,3.82,24.135
07/11/2006,10.309,238.48,,38.2,3.8286,24.179
08/11/2006,10.245,235.18,,38.49,3.85,24.125
09/11/2006,10.629,238.25,,39.5,3.9357,24.377
10/11/2006,10.706,236.89,,38.79,4.1186,24.462
13/11/2006,10.655,237.45,,39.2,4.1514,24.462
14/11/2006,10.859,240.35,,40.08,4.22,24.546
15/11/2006,10.892,246.72,,41.5,4.2371,24.411
16/11/2006,10.871,247.5,,42.44,4.1443,24.445
17/11/2006,10.893,246.62,,42.56,4.2429,24.554
20/11/2006,10.937,249.2,,42.35,4.1814,24.737
21/11/2006,11.196,248.27,,42.52,4.1314,25.081
22/11/2006,11.399,255.48,,42.5,4.1786,25.132
24/11/2006,11.463,252.25,,42.62,4.1943,24.856
27/11/2006,11.842,250.68,,42.25,4.1714,24.864
28/11/2006,11.578,240.56,,40.6,4.1729,24.571
29/11/2006,11.91,247.12,,40.48,4.1043,24.679
30/11/2006,11.809,242.1,,40.42,4.1443,24.679
01/12/2006,11.757,242.99,,40.35,4.1386,24.494
04/12/2006,11.77,241.5,,39.38,4.1957,24.52
05/12/2006,11.738,243.7,,39.02,4.2,24.628
06/12/2006,11.608,243.48,,38.66,4.1614,24.336
07/12/2006,11.527,245.12,,38.93,4.11,24.311
08/12/2006,11.156,240.97,,38,4.06,24.16
11/12/2006,11.382,242.46,,38.22,3.9643,24.471
12/12/2006,11.345,241.92,,38.38,4.0371,24.746
13/12/2006,11.266,242.34,,38.61,4.0671,24.814
14/12/2006,11.399,240.12,,38.75,4.0843,24.764
15/12/2006,11.396,241.32,,39.23,3.8571,25.242
18/12/2006,11.235,241.26,,40.21,3.9143,25.317
19/12/2006,10.842,230.86,,38.7,3.9429,24.889
20/12/2006,11.073,235,,39.43,3.79,25.149
21/12/2006,10.854,232.09,,39.91,3.8571,25.225
22/12/2006,10.693,228.75,,39.98,3.9014,25.007
26/12/2006,10.516,228.26,,40.13,3.8143,24.72
27/12/2006,10.008,230,,39.98,3.7343,25.107
28/12/2006,10.257,233.56,,40.38,3.8571,25.025
29/12/2006,10.751,231.05,,40.07,3.7614,25.033
03/01/2007,11.049,233,,38.55,3.7229,25.073
04/01/2007,10.78,234.5,,38.69,3.7143,24.898
05/01/2007,10.992,241.25,,38.78,3.7729,24.832
08/01/2007,11.011,243.84,,38.22,3.62,24.864
09/01/2007,11.075,242.72,,37.6,3.5457,25.141
10/01/2007,12.135,242.22,,37.49,3.4271,24.956
11/01/2007,12.289,248.6,,37.2,3.4243,24.966
12/01/2007,12.107,251,,37.45,3.4229,25.703
16/01/2007,12.257,253.78,,38,3.4086,26.205
17/01/2007,12.489,251.7,,38.77,3.4643,26.223
18/01/2007,11.782,247.26,,37.5,3.26,26.114
19/01/2007,11.348,243.99,,36.67,3.2514,25.762
22/01/2007,11.418,246.25,,37.67,3.1743,26.045
23/01/2007,10.977,240.4,,36.86,3.2643,25.659
24/01/2007,11.024,242.22,,36.51,3.1143,25.837
25/01/2007,11.159,250.5,,38.11,3.1286,26.054
26/01/2007,11.149,245.46,,37.26,3.4157,26.156
29/01/2007,11.045,249,,36.57,3.3657,25.669
30/01/2007,11.077,247,,37.29,3.18,25.659
31/01/2007,10.86,248.24,,36.83,3.2343,25.458
01/02/2007,11.031,253,,37.86,3.2543,25.862
02/02/2007,10.776,241.3,,37.18,3.2686,25.846
05/02/2007,10.797,238.75,,37.33,3.25,25.123
06/02/2007,10.814,234.05,,37.2,3.2857,24.806
07/02/2007,10.821,236.91,,38.49,3.2143,24.856
08/02/2007,10.967,234.02,,38.99,3.1786,24.512
09/02/2007,10.998,235.82,,39.19,3.3543,24.604
12/02/2007,10.811,230.34,,38.61,3.3971,24.209
13/02/2007,10.909,229.58,,38.93,3.29,24.286
14/02/2007,10.837,230,,39.34,3.3186,24.462
15/02/2007,10.915,233,,39.98,3.2714,24.779
16/02/2007,10.897,231.4,,39.9,3.2114,24.209
20/02/2007,10.83,234.24,,40.13,3.2171,24.027
21/02/2007,11.021,234.92,,41.18,3.2786,24.108
22/02/2007,11.628,239.34,,41.4,3.36,24.571
23/02/2007,11.433,237.88,,41,3.3457,24.527
26/02/2007,11.507,236.42,,40.86,3.3943,24.278
27/02/2007,11.048,227.5,,40.21,3.3871,24.027
28/02/2007,10.828,225.2,,38.91,3.2529,23.437
01/03/2007,10.757,221.34,,38.3,3.1586,23.304
02/03/2007,11.112,222.56,,38.48,3.1943,23.498
05/03/2007,10.991,218.51,,37.35,3.2614,23.018
06/03/2007,11.245,223.74,,37.69,3.1443,23.363
07/03/2007,11.271,231.34,,38.69,3.0357,23.33
08/03/2007,11.344,229.61,,38.72,3.0714,23.247
09/03/2007,11.371,229,,38.48,3.03,22.987
12/03/2007,11.271,226.28,,38.64,3.0714,22.793
13/03/2007,11.448,225.06,,38.3,3,22.843
14/03/2007,11.345,221.62,,37.85,3,22.475
15/03/2007,11.526,223.93,,38.1,2.93,22.919
16/03/2007,11.472,222.82,,37.72,3.0243,22.969
19/03/2007,11.555,221.62,,38.1,3.0214,22.919
20/03/2007,11.695,222.9,,38.53,3.0157,23.406
21/03/2007,11.782,222.65,,38.45,3.0529,23.437
22/03/2007,12.01,227.8,,39.64,3.2214,23.866
23/03/2007,11.949,230.72,,39.55,3.2857,23.64
26/03/2007,12.04,230.28,,38.98,3.2857,23.427
27/03/2007,12.254,231.78,,38.82,3.3929,23.515
28/03/2007,12.153,230.94,,39.1,3.3329,23.162
29/03/2007,12.06,232.28,,39.6,3.3743,23.347
30/03/2007,12.078,231.05,,39.89,3.3443,23.286
02/04/2007,12.056,228.88,,39.79,3.3443,23.363
03/04/2007,12.054,232.02,,40.48,3.3286,23.34
04/04/2007,12.16,236.07,,41.22,3.3657,23.482
05/04/2007,12.05,235.65,,41.57,3.4114,23.757
09/04/2007,12.194,236.49,,41.72,3.4914,23.938
10/04/2007,11.997,233.54,,41.56,3.4614,23.893
11/04/2007,12.026,233.03,,41.73,3.4971,23.724
12/04/2007,11.791,232,,41.66,3.5314,23.531
13/04/2007,11.645,234.22,,42.19,3.4929,23.824
16/04/2007,11.601,234.23,,43.77,3.51,23.983
17/04/2007,11.786,236.9,,45.25,3.5286,24
18/04/2007,11.545,235.63,,44.95,3.5143,23.992
19/04/2007,11.548,237.25,,44.6,3.0286,23.757
20/04/2007,11.664,245.26,,45.09,3.0186,24.32
23/04/2007,11.737,240.05,,44.27,3.1429,24.286
24/04/2007,12.04,239.3,,44.77,3.1471,24.135
25/04/2007,12.071,240,,53.15,3.1071,24.194
26/04/2007,13.008,239.05,,56.51,3.1014,24.32
27/04/2007,12.568,240.04,,61.14,3.0714,25.242
30/04/2007,12.813,239.58,,61.88,3.1714,25.242
01/05/2007,12.753,236.1,,61.12,3.1714,25.09
02/05/2007,12.761,234.32,,61.6,3.1614,25.41
03/05/2007,12.896,233.11,,61.18,3.1314,25.65
04/05/2007,12.904,235.06,,62.5,3.1471,25.703
07/05/2007,12.942,236.07,,62.5,3.2214,25.578
08/05/2007,13.245,233.06,,60.54,3.1657,25.641
09/05/2007,13.436,233.08,,62,3.1557,25.686
10/05/2007,13.66,233.52,,62.44,3.1443,25.72
11/05/2007,13.772,230.92,,61.35,3.1443,25.625
14/05/2007,14.048,232.74,,61.68,3.1086,25.862
15/05/2007,14.033,230.98,,61.4,3.1443,25.896
16/05/2007,13.891,231,,61.02,3.1343,26.014
17/05/2007,13.735,236.23,,62.88,3.1086,25.997
18/05/2007,14.114,236.02,,62.48,3.0814,25.945
21/05/2007,14.123,234.76,,63.49,3.1214,25.855
22/05/2007,14.405,236.5,,68.48,3.13,25.912
23/05/2007,14.602,240.41,,69.29,3.2086,25.829
24/05/2007,14.449,237.58,,69.04,3.2843,25.602
25/05/2007,14.341,239.85,,69.69,3.2957,25.342
29/05/2007,14.672,242.5,,68.43,3.23,25.561
30/05/2007,14.639,242.25,,69.06,3.1514,25.602
31/05/2007,15.377,250.28,,70.74,3.0929,26.08
01/06/2007,15.507,250.5,,69,3.1429,25.829
